object_id,public_caption,img_title,original_image_url,caption,is_oasc,gcs_url,object_number,is_highlight,is_public_domain,department,object_name,obj_title,culture,period,dynasty,reign,portfolio,artist_role,artist_prefix,artist_display_name,artist_display_bio,artist_suffix,artist_alpha_sort,artist_nationality,artist_begin_date,artist_end_date,object_date,object_begin_date,object_end_date,medium,dimensions,credit_line,geography_type,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rights_and_reproduction,link_resource,metadata_date,repository
436144,,,http://images.metmuseum.org/CRDImages/ep/original/DT2117.jpg,Overall,TRUE,gs://gcs-public-data--met/436144/0.jpg,39.161,FALSE,TRUE,European Paintings,Painting,James-Jacques-Joseph Tissot (1836â€“1902),,,,,,Artist,,Edgar Degas,"French, Paris 1834â€“1917 Paris",,"Degas, Edgar",French,1834,1917,ca. 1867â€“68,1867,1868,Oil on canvas,59 5/8 x 44 in. (151.4 x 111.8 cm),"Rogers Fund, 1939",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436144,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
438948,,,http://images.metmuseum.org/CRDImages/ep/original/DP169470.jpg,Overall,TRUE,gs://gcs-public-data--met/438948/0.jpg,2007.164.3,FALSE,TRUE,European Paintings,Painting,"View in the Stables of the Villa of Maecenas, Tivoli",,,,,,Artist,,FranÃ§ois Marius Granet,"French, Aix-en-Provence 1775â€“1849 Aix-en-Provence",,"Granet, FranÃ§ois Marius",French,1775,1849,ca. 1805â€“10,1800,1815,"Oil on paper, laid down on canvas",10 1/2 x 8 3/4 in. (26.7 x 22.2 cm),"Gift of Eugene V. Thaw, 2007",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438948,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
437834,,,http://images.metmuseum.org/CRDImages/ep/original/ep1974.356.36.R.jpg,Overall,TRUE,gs://gcs-public-data--met/437834/0.jpg,1974.356.36,FALSE,TRUE,European Paintings,Painting,Mademoiselle Nys,,,,,,Artist,,Henri de Toulouse-Lautrec,"French, Albi 1864â€“1901 Saint-AndrÃ©-du-Bois",,"Toulouse-Lautrec, Henri de",French,1864,1901,1899,1899,1899,Oil on unprimed wood,10 5/8 x 8 5/8 in. (27 x 21.9 cm),"The Lesley and Emma Sheafer Collection, Bequest of Emma A. Sheafer, 1973",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437834,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
436196,,,http://images.metmuseum.org/CRDImages/ep/original/DP366371.jpg,overall,TRUE,gs://gcs-public-data--met/436196/0.jpg,25.110.92,FALSE,TRUE,European Paintings,Painting,The Forest of Fontainebleau,,,,,,Artist,,Narcisse-Virgile Diaz de la PeÃ±a,"French, Bordeaux 1808â€“1876 Menton",,"Diaz de la PeÃ±a, Narcisse-Virgile",French,1808,1876,1874,1874,1874,Oil on wood,18 5/8 x 23 5/8 in. (47.3 x 60 cm),"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/436196,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
53453,,,http://images.metmuseum.org/CRDImages/as/original/DP-12232-168.jpg,Painting Only,TRUE,gs://gcs-public-data--met/53453/0.jpg,2015.300.159,FALSE,TRUE,Asian Art,Folding fan mounted as a hanging scroll,å¥¥ã®ç´°é“å›³æ‰‡é¢|Scene from The Narrow Road to the Deep North (Oku no hosomichi),Japan,Edo period (1615â€“1868),,,,Artist,,Yosa Buson,"Japanese, 1716â€“1783",,Yosa Buson,,1716,1783,ca. 1780,1600,1870,Folding fan mounted as a hanging scroll; ink and color on paper,Image: 8 7/8 Ã— 11 3/16 in. (22.6 Ã— 28.4 cm) Overall with mounting: 40 in. Ã— 20 15/16 in. (101.6 Ã— 53.2 cm) Overall with knobs: 40 Ã— 23 3/8 in. (101.6 Ã— 59.3 cm),"Mary Griggs Burke Collection, Gift of the Mary and Jackson Burke Foundation, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/53453,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
12947,,,http://images.metmuseum.org/CRDImages/ad/original/181609.jpg,,TRUE,gs://gcs-public-data--met/12947/0.jpg,64.309.4,FALSE,TRUE,American Decorative Arts,Painting,Memorial to Jane Amanda Fenn,,,,,,,,,,,,,,,ca. 1843,1840,1843,Oil on glass,10 3/4 x 13 1/2 in. (27.3 x 34.3 cm),"Gift of Edgar William and Bernice Chrysler Garbisch, 1964",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/12947,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
198206,,,http://images.metmuseum.org/CRDImages/es/original/130306.jpg,,TRUE,gs://gcs-public-data--met/198206/0.jpg,38.145.178,FALSE,TRUE,European Sculpture and Decorative Arts,Panel,Panel,possibly German,,,,,Artist,,Karl Domeskijfer,,,Domeskijfer Karl,,1800,1900,19th century,1800,1899,Glass,Framed: 4 1/2 Ã— 3 3/8 in. (11.4 Ã— 8.6 cm),"Bequest of Mary Martin, 1938",,,,,,,,,,,,Glass-Painted,,http://www.metmuseum.org/art/collection/search/198206,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
73296,,,http://images.metmuseum.org/CRDImages/as/original/DP140154.jpg,,TRUE,gs://gcs-public-data--met/73296/0.jpg,2006.24,FALSE,TRUE,Asian Art,Painting,,"India (Rajasthan, Jodhpur[?])",,,,,,,,,,,,,,ca. 1835,1825,1845,"Opaque watercolor, ink, and gold on paper",Image: 10 1/4 x 8 in. (26 x 20.3 cm),"Purchase, Evelyn Kranes Kossak Gift, 2006",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/73296,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
72326,,,http://images.metmuseum.org/CRDImages/as/original/DP142632.jpg,,TRUE,gs://gcs-public-data--met/72326/0.jpg,2003.417,FALSE,TRUE,Asian Art,Handscroll,æ¸…  ä½šå  å¤§é‹æ²³åœ°åœ– (å¾žåŒ—äº¬è‡³é•·æ±Ÿ)  å·|Map of the Grand Canal from Beijing to the Yangzi River,China,Qing dynasty (1644â€“1911),,,,Artist,,Unidentified Artist,,"Chinese, late 18th or early 19th century",Unidentified Artist,,,,late 18th or early 19th century,1767,1833,Handscroll; ink and color on silk,21 7/8 x 367 in. (55.6 x 932.2 cm),"Purchase, Friends of Asian Art Gifts, 2003",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/72326,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
37922,,,http://images.metmuseum.org/CRDImages/as/original/DP152299.jpg,,TRUE,gs://gcs-public-data--met/37922/0.jpg,1977.440.1,FALSE,TRUE,Asian Art,Painting,,"India (Madhya Pradesh, Gwalior or Indore)",,,,,,,,,,,,,,1850,1850,1850,Ink and opaque watercolor on paper,7 1/8 x 10 3/8 in. (18.1 x 26.4 cm),"Gift of Daniel J. Slott, 1977",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37922,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
51867,,,http://images.metmuseum.org/CRDImages/as/original/DP154392.jpg,,TRUE,gs://gcs-public-data--met/51867/0.jpg,1984.492.2,FALSE,TRUE,Asian Art,Album leaf,,China,Qing dynasty (1644â€“1911),,,,Artist,,Unidentified Artist,,,Unidentified Artist,,,,20th century,1900,1911,Leaf from an album; ink on paper,H. 9 11/16 in. (24.6 cm); W. 12 in. (30.5 cm),"Gift of Fritzi and Murray Sanders, 1984",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/51867,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
51613,,,http://images.metmuseum.org/CRDImages/as/original/DP154483.jpg,,TRUE,gs://gcs-public-data--met/51613/0.jpg,42.200.11,FALSE,TRUE,Asian Art,Album leaf,,China,Qing dynasty (1644â€“1911),,,,Artist,,Zheng Bin,,,Zheng Bin,Chinese,,,,1644,1911,Miniature from album of eleven paintings; ink and color on silk,5 x 6 3/4 in. (12.7 x 17.1 cm),"Rogers Fund, 1942",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/51613,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
51766,,,http://images.metmuseum.org/CRDImages/as/original/DP156860.jpg,,TRUE,gs://gcs-public-data--met/51766/0.jpg,49.143,FALSE,TRUE,Asian Art,Folding fan mounted as an album leaf,æ¸…   å­«æ¦®  è§€éµåœ–  æ‰‡é |Two Scholars and Boy with Goose,China,Qing dynasty (1644â€“1911),,,,Artist,,Sun Rong,,,Sun Rong,,,,19th century,1800,1899,Fan mounted as an album leaf; ink and color on silk,L. 19 3/4 in. (50.2 cm); open,"Gift of Mrs. Laurent Oppenheim, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/51766,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
53594,,,http://images.metmuseum.org/CRDImages/as/original/DP159730.jpg,,TRUE,gs://gcs-public-data--met/53594/2.jpg,55.15.2,FALSE,TRUE,Asian Art,Album,,China,Qing dynasty (1644â€“1911),,,,Artist,,Unidentified Artist,,"Chinese, 19th century",Unidentified Artist,,,,19th century,1800,1899,Album of twenty-two leaves; ink and wash on paper,13 3/4 x 9 5/8 in. (34.9 x 24.4 cm),"Seymour Fund, 1955",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/53594,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
74672,,,http://images.metmuseum.org/CRDImages/as/original/DP166087.jpg,,TRUE,gs://gcs-public-data--met/74672/0.jpg,2008.359.20,FALSE,TRUE,Asian Art,Base design,,India (Rajasthan),,,,,,,,,,,,,,late 19th century,1867,1899,Ink and translucent watercolor on paper,Image (sight): 5 1/4 x 6 in. (13.3 x 15.2 cm),"Gift of Subhash Kapoor, in memory of his parents, Smt Shashi Kanta and Shree Parshotam Ram Kapoor, 2008",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/74672,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
51670,,,http://images.metmuseum.org/CRDImages/as/original/DP202086_CRD.jpg,,TRUE,gs://gcs-public-data--met/51670/0.jpg,47.18.51,FALSE,TRUE,Asian Art,Handscroll,,China,Ming (1368â€“1644) or Qing dynasty (1644â€“1911),,,,Artist|Artist,Copy after,Unidentified Artist|Lin Jun,"Chinese, active ca. 1174â€“90",,Unidentified Artist|Lin Jun,Chinese,1164,1200,,1368,1911,Handscroll; ink and color on silk,11 3/4 x 83 5/8 in. (29.8 x 212.4 cm),"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/51670,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
57270,,,http://images.metmuseum.org/CRDImages/as/original/56_121_20_162310.jpg,,TRUE,gs://gcs-public-data--met/57270/0.jpg,56.121.20,FALSE,TRUE,Asian Art,Drawing,,Japan,Edo period (1615â€“1868),,,,Artist,School of,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760â€“1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18thâ€“19th century,1760,1849,Ink on paper,12 15/16 x 9 1/2 in. (32.9 x 24.1 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57270,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
51518,,,http://images.metmuseum.org/CRDImages/as/original/DP156823.jpg,I,TRUE,gs://gcs-public-data--met/51518/8.jpg,13.220.130aâ€“j,FALSE,TRUE,Asian Art,Album,,China,Ming (1368â€“1644) or Qing (1644â€“1911) dynasty,,,,Artist,,Unidentified Artist,,,Unidentified Artist,,,,,1368,1911,Album of ten leaves; ink on silk,(a): 11 7/8 x 20 in. (30.2 x 50.8 cm); (b): 11 x 10 in. (27.9 x 25.4 cm); (c): 11 3/4 x 16 1/4 in. (29.8 x 41.3 cm); (d) 11 7/8 x 14 5/8 in. (30.2 x 37.1 cm); (e) 11 7/8 x 21 3/8 in. (30.2 x 54.3 cm); (f) 11 7/8 x 17 3/4 in. (30.2 x 45.1 cm); (g) 11 7/8 x 14 1/2 in. (30.2 x 36.8 cm); (h) 11 3/4 x 11 1/8 in. (29.8 x 28.3 cm); (i) 11 7/8 x 12 3/4 in. (30.2 x 32.4 cm); (j) 11 7/8 x 14 1/8 in. (30.2 x 35.9 cm),"John Stewart Kennedy Fund, 1913",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/51518,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
438018,,,http://images.metmuseum.org/CRDImages/ep/original/DT1923.jpg,Overall,TRUE,gs://gcs-public-data--met/438018/0.jpg,2003.20.15,FALSE,TRUE,European Paintings,Painting,Woman before a Mirror,,,,,,Artist,,Henri de Toulouse-Lautrec,"French, Albi 1864â€“1901 Saint-AndrÃ©-du-Bois",,"Toulouse-Lautrec, Henri de",French,1864,1901,1897,1897,1897,Oil on cardboard,24 1/2 x 18 1/2 in. (62.2 x 47 cm),"The Walter H. and Leonore Annenberg Collection, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438018,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
438001,,,http://images.metmuseum.org/CRDImages/ep/original/DT1953.jpg,Overall,TRUE,gs://gcs-public-data--met/438001/0.jpg,1997.391.3,FALSE,TRUE,European Paintings,Painting,Two Women,,,,,,Artist,,Paul Gauguin,"French, Paris 1848â€“1903 Atuona, Hiva Oa, Marquesas Islands",,"Gauguin, Paul",French,1848,1903,1901 or 1902,1901,1902,Oil on canvas,29 x 36 1/4 in. (73.7 x 92.1 cm),"The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1997, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438001,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
435987,,,http://images.metmuseum.org/CRDImages/ep/original/DT2139.jpg,Overall,TRUE,gs://gcs-public-data--met/435987/0.jpg,25.110.17,FALSE,TRUE,European Paintings,Painting,A Village Street: Dardagny,,,,,,Artist,,Camille Corot,"French, Paris 1796â€“1875 Paris",,"Corot, Camille",French,1796,1875,"1852, 1857, or 1863",1852,1863,Oil on canvas,13 1/2 x 9 1/2 in. (34.3 x 24.1 cm),"Bequest of Collis P. Huntington, 1900",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/435987,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
437944,,,http://images.metmuseum.org/CRDImages/ep/original/DP159188.jpg,Overall,TRUE,gs://gcs-public-data--met/437944/0.jpg,1.21,FALSE,TRUE,European Paintings,Painting,Florinda,,,,,,Artist,,Franz Xaver Winterhalter,"German, Menzenschwand 1805â€“1873 Frankfurt",,"Winterhalter, Franz Xaver",German,1805,1873,1853,1853,1853,Oil on canvas,70 1/4 x 96 3/4 in. (178.4 x 245.7 cm),"Bequest of William H. Webb, 1899",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437944,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
437197,,,http://images.metmuseum.org/CRDImages/ep/original/ep07.241.bw.R.jpg,Overall,TRUE,gs://gcs-public-data--met/437197/0.jpg,7.241,FALSE,TRUE,European Paintings,Painting,Saint Michael,,,,,,Artist,Copy after,Neroccio de' Landi,"Italian, before 1907",,Neroccio de' Landi,Italian,1447,1500,,1467,1907,Oil on wood,"Arched top, 19 3/8 x 11 1/2 in. (49.2 x 29.2 cm)","Rogers Fund, 1907",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437197,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
646992,Leaf 1 of 12,,http://images.metmuseum.org/CRDImages/as/original/DP332008.jpg,,TRUE,gs://gcs-public-data--met/646992/1.jpg,2015.784.10,FALSE,TRUE,Asian Art,Album,æ¸… æ±ªé‹† é˜®å…ƒéºäº‹åæ™¯åœ– å†Š ç´™æœ¬|Ten Sites Associated with Ruan Yuan,China,Qing dynasty (1644â€“1911),,,,Artist,,Wang Jun,"Chinese, 1816â€“after 1883",,Wang Jun,,1816,1883,dated 1883,1883,1883,Album of ten paintings; ink and color on paper,Image (each): 11 Ã— 13 1/4 in. (27.9 Ã— 33.7 cm),"Gift of Julia and John Curtis, 2015",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/646992,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
48886,0.1,,http://images.metmuseum.org/CRDImages/as/original/DP206927.jpg,0.1,TRUE,gs://gcs-public-data--met/48886/1.jpg,14.76.60.1â€“.109,FALSE,TRUE,Asian Art,Album leaves,,Japan,Edo period (1615â€“1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760â€“1849 Tokyo (Edo)",and others,Katsushika Hokusai,Japanese,1760,1849,19th century,1800,1868,"Album of one hundred and nine leaves; ink on paper, ink and color on paper",15 3/8 x 10 11/16 in. (39.1 x 27.1 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/48886,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
905,,,http://images.metmuseum.org/CRDImages/ad/original/25679.jpg,,TRUE,gs://gcs-public-data--met/905/0.jpg,83.2.329,FALSE,TRUE,American Decorative Arts,Box,Box,,,,,,,,,,,,,,,1800â€“1883,1800,1883,Tortoiseshell,1 x 3 1/16 x 3 1/16 in. (2.5 x 7.8 x 7.8 cm),"Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/905,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
37879,,,http://images.metmuseum.org/CRDImages/as/original/69_125.jpg,,TRUE,gs://gcs-public-data--met/37879/0.jpg,69.125,FALSE,TRUE,Asian Art,Wall hanging,,India,,,,,,,,,,,,,,20th century,1900,1999,"Wall hanging; ink, color, and gilt on paper",63 1/2 x 49 1/4 in. (161.3 x 125.1 cm),"Rogers Fund, 1969",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37879,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
38022,,,http://images.metmuseum.org/CRDImages/as/original/DP152328.jpg,,TRUE,gs://gcs-public-data--met/38022/0.jpg,1979.12.2,FALSE,TRUE,Asian Art,Painting,,"India (Maharashtra, Marathi)",,,,,,,,,,,,,,ca.1850,1840,1860,Ink and opaque watercolor on paper,11 1/2 x 6 7/16 in. (29.2 x 16.4 cm),"Purchase, Mr. and Mrs. Peter Findlay Gift, 1979",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/38022,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
51656,,,http://images.metmuseum.org/CRDImages/as/original/DP153550.jpg,,TRUE,gs://gcs-public-data--met/51656/0.jpg,47.18.33,FALSE,TRUE,Asian Art,Album leaf,,China,Ming (1368â€“1644) or Qing dynasty (1644â€“1911),,,,Artist|Artist|Artist,In the Style of|Formerly Attributed to,Unidentified Artist|Li Zhaodao|Qiu Ying,"act  670â€“730|Chinese, ca. 1495â€“1552",,Unidentified Artist|Li Zhaodao|Qiu Ying,Chinese|Chinese,0670      |1485,0730      |1562,,1368,1911,Album leaf; ink and color on silk,14 1/8 x 10 5/8 in. (35.9 x 27.0 cm),"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/51656,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
54616,,,http://images.metmuseum.org/CRDImages/as/original/DP211813.jpg,,TRUE,gs://gcs-public-data--met/54616/0.jpg,14.76.61.9,FALSE,TRUE,Asian Art,Album leaf,,Japan,Meiji period (1868â€“1912),,,,Artist,,Kawanabe KyÅsai,"Japanese, 1831â€“1889",,Kawanabe KyÅsai,Japanese,1831,1889,March 1888,1888,1888,Album leaf; ink and color on silk,14 1/4 x 10 7/8 in. (36.2 x 27.6 cm),"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/54616,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
57304,,,http://images.metmuseum.org/CRDImages/as/original/38_106_11_115895.jpg,,TRUE,gs://gcs-public-data--met/57304/0.jpg,38.106.11,FALSE,TRUE,Asian Art,Painting,,Japan,Edo period (1615â€“1868),,,,Artist,,Hokusai School,,,Hokusai School,,,,19th century,1800,1868,Unmounted painting; ink and color on paper,10 1/2 x 14 1/2 in. (26.7 x 36.8 cm),"Fletcher Fund, 1938",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57304,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
57308,,,http://images.metmuseum.org/CRDImages/as/original/38_106_15_115899.jpg,,TRUE,gs://gcs-public-data--met/57308/0.jpg,38.106.15,FALSE,TRUE,Asian Art,Painting,,Japan,Edo period (1615â€“1868),,,,Artist,,Hokusai School,,,Hokusai School,,,,19th century,1800,1868,Unmounted painting; ink and watercolor on paper,13 1/4 x 9 5/8 in. (33.7 x 24.4 cm),"Fletcher Fund, 1938",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57308,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
57292,,,http://images.metmuseum.org/CRDImages/as/original/56_121_42_162332.jpg,,TRUE,gs://gcs-public-data--met/57292/0.jpg,56.121.42,FALSE,TRUE,Asian Art,Painting,,Japan,Edo period (1615â€“1868),,,,Artist,School of,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760â€“1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18thâ€“19th century,1700,1899,Ink and color on paper,Mount: 8 5/16 x 9 7/8 in. (21.1 x 25.1 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57292,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
438030,,,http://images.metmuseum.org/CRDImages/ep/original/EP652.jpg,Overall,TRUE,gs://gcs-public-data--met/438030/0.jpg,1997.257,FALSE,TRUE,European Paintings,Painting,Valley of the River Loire,,,,,,Artist,,Jules DuprÃ©,"French, Nantes 1811â€“1889 L'Isle-Adam",,"DuprÃ©, Jules",French,1811,1889,,1831,1889,Oil on wood,10 3/4 x 19 1/4 in. (27.3 x 48.9 cm),"Bequest of Mr. and Mrs. Richard S. Richards, 1997",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/438030,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
437314,,,http://images.metmuseum.org/CRDImages/ep/original/DT1559.jpg,Overall,TRUE,gs://gcs-public-data--met/437314/0.jpg,66.36,FALSE,TRUE,European Paintings,Painting,The Garden of the Tuileries on a Winter Afternoon,,,,,,Artist,,Camille Pissarro,"French, Charlotte Amalie, Saint Thomas 1830â€“1903 Paris",,"Pissarro, Camille",French,1830,1903,1899,1899,1899,Oil on canvas,29 x 36 1/4 in. (73.7 x 92.1 cm),"Gift of Katrin S. Vietor, in loving memory of Ernest G. Vietor, 1966",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/437314,2017-02-06 08:00:16 UTC,"Metropolitan Museum of Art, New York, NY"
